1,0.49,13.2,32.6,0.184,0.45,12.8,74.3,0.175,0.439,13.9,23.6,0.206,0.512,12.8,70.9,0.206
1,0.48,10.9,24.4,0.161,0.46,13.5,75.2,0.192,0.463,14.3,28.9,0.22,0.508,13.1,72.2,0.202
0,0.492,13.5,27.5,0.184,0.49,13.8,73.4,0.21,0.489,13.4,23.4,0.19,0.479,13.9,74.8,0.203
1,0.502,12.7,29.5,0.195,0.492,14.2,73.2,0.245,0.516,14.1,27.7,0.239,0.508,14.3,74.3,0.185
1,0.491,14.2,29.1,0.226,0.476,10.7,74.8,0.158,0.505,13.3,22.9,0.175,0.496,13.6,69.1,0.237
0,0.476,15.2,27.5,0.207,0.485,13.5,73.1,0.218,0.473,13.6,29.8,0.211,0.485,16.3,72.7,0.227
0,0.475,14.8,25.9,0.211,0.475,12.8,75.4,0.26,0.505,14.5,26.6,0.238,0.479,15.8,73.9,0.2
1,0.492,14.9,26.6,0.227,0.485,15.9,73.7,0.224,0.473,14.3,27.8,0.209,0.513,13.7,70.7,0.209
1,0.516,15.3,27.8,0.269,0.465,13,72.1,0.207,0.499,13.3,25.8,0.194,0.491,13.1,71.7,0.2
1,0.481,13,30.2,0.227,0.493,13.8,73.8,0.245,0.488,13.4,26.3,0.209,0.504,14.1,72.8,0.199
1,0.528,12.8,25.1,0.195,0.489,12.9,76,0.168,0.472,13,29.1,0.197,0.515,13.9,70.5,0.199
0,0.481,12.9,27.7,0.194,0.489,14.6,70.9,0.217,0.472,14.2,27.3,0.184,0.492,14.2,70.9,0.229
1,0.477,14,27.5,0.236,0.491,12.2,73,0.187,0.468,15,28.1,0.21,0.5,14.2,72.8,0.226
0,0.481,12.9,27.7,0.194,0.489,14.6,70.9,0.217,0.474,13.1,29.2,0.251,0.476,14.1,72.3,0.222
0,0.49,13.2,32.6,0.184,0.45,12.8,74.3,0.175,0.505,14.5,26.6,0.238,0.479,15.8,73.9,0.2
0,0.492,13.5,27.5,0.184,0.49,13.8,73.4,0.21,0.476,15.2,27.5,0.207,0.485,13.5,73.1,0.218
0,0.502,12.7,29.5,0.195,0.492,14.2,73.2,0.245,0.499,13.3,25.8,0.194,0.491,13.1,71.7,0.2
0,0.496,14.7,19.7,0.2,0.452,14.9,72.4,0.216,0.5,13.4,23.9,0.192,0.48,14.4,74.4,0.186
1,0.473,13.6,29.8,0.211,0.485,16.3,72.7,0.227,0.439,13.9,23.6,0.206,0.512,12.8,70.9,0.206
0,0.492,14.9,26.6,0.227,0.485,15.9,73.7,0.224,0.463,14.3,28.9,0.22,0.508,13.1,72.2,0.202
0,0.505,13.3,22.9,0.175,0.496,13.6,69.1,0.237,0.489,13.4,23.4,0.19,0.479,13.9,74.8,0.203
1,0.516,15.3,27.8,0.269,0.465,13,72.1,0.207,0.472,13,29.1,0.197,0.515,13.9,70.5,0.199
0,0.491,14.2,29.1,0.226,0.476,10.7,74.8,0.158,0.528,12.8,25.1,0.195,0.489,12.9,76,0.168
0,0.489,13.4,23.4,0.19,0.479,13.9,74.8,0.203,0.49,13.2,32.6,0.184,0.45,12.8,74.3,0.175
0,0.505,13.3,22.9,0.175,0.496,13.6,69.1,0.237,0.492,13.5,27.5,0.184,0.49,13.8,73.4,0.21
1,0.48,10.9,24.4,0.161,0.46,13.5,75.2,0.192,0.474,13.1,29.2,0.251,0.476,14.1,72.3,0.222
0,0.488,13.4,26.3,0.209,0.504,14.1,72.8,0.199,0.473,13.6,29.8,0.211,0.485,16.3,72.7,0.227
1,0.472,14.2,27.3,0.184,0.492,14.2,70.9,0.229,0.505,14.5,26.6,0.238,0.479,15.8,73.9,0.2
0,0.473,14.3,27.8,0.209,0.513,13.7,70.7,0.209,0.481,12.9,27.7,0.194,0.489,14.6,70.9,0.217
1,0.516,14.1,27.7,0.239,0.508,14.3,74.3,0.185,0.499,13.3,25.8,0.194,0.491,13.1,71.7,0.2
0,0.506,14.5,26.5,0.193,0.488,12.9,75.5,0.19,0.481,13,30.2,0.227,0.493,13.8,73.8,0.245
1,0.492,14.9,26.6,0.227,0.485,15.9,73.7,0.224,0.5,13.4,23.9,0.192,0.48,14.4,74.4,0.186
1,0.472,13,29.1,0.197,0.515,13.9,70.5,0.199,0.439,13.9,23.6,0.206,0.512,12.8,70.9,0.206
0,0.506,14.5,26.5,0.193,0.488,12.9,75.5,0.19,0.516,14.1,27.7,0.239,0.508,14.3,74.3,0.185
0,0.475,14.8,25.9,0.211,0.475,12.8,75.4,0.26,0.468,15,28.1,0.21,0.5,14.2,72.8,0.226
0,0.476,15.2,27.5,0.207,0.485,13.5,73.1,0.218,0.502,12.7,29.5,0.195,0.492,14.2,73.2,0.245
0,0.516,15.3,27.8,0.269,0.465,13,72.1,0.207,0.491,14.2,29.1,0.226,0.476,10.7,74.8,0.158
0,0.492,13.5,27.5,0.184,0.49,13.8,73.4,0.21,0.505,14.5,26.6,0.238,0.479,15.8,73.9,0.2
1,0.505,13.3,22.9,0.175,0.496,13.6,69.1,0.237,0.477,14,27.5,0.236,0.491,12.2,73,0.187
0,0.463,14.3,28.9,0.22,0.508,13.1,72.2,0.202,0.528,12.8,25.1,0.195,0.489,12.9,76,0.168
0,0.468,15,28.1,0.21,0.5,14.2,72.8,0.226,0.474,13.1,29.2,0.251,0.476,14.1,72.3,0.222
0,0.463,14.3,28.9,0.22,0.508,13.1,72.2,0.202,0.473,13.6,29.8,0.211,0.485,16.3,72.7,0.227
0,0.475,14.8,25.9,0.211,0.475,12.8,75.4,0.26,0.481,12.9,27.7,0.194,0.489,14.6,70.9,0.217
1,0.48,10.9,24.4,0.161,0.46,13.5,75.2,0.192,0.473,14.3,27.8,0.209,0.513,13.7,70.7,0.209
0,0.488,13.4,26.3,0.209,0.504,14.1,72.8,0.199,0.528,12.8,25.1,0.195,0.489,12.9,76,0.168
0,0.439,13.9,23.6,0.206,0.512,12.8,70.9,0.206,0.472,14.2,27.3,0.184,0.492,14.2,70.9,0.229
0,0.502,12.7,29.5,0.195,0.492,14.2,73.2,0.245,0.5,13.4,23.9,0.192,0.48,14.4,74.4,0.186
0,0.505,14.5,26.6,0.238,0.479,15.8,73.9,0.2,0.496,14.7,19.7,0.2,0.452,14.9,72.4,0.216
1,0.476,15.2,27.5,0.207,0.485,13.5,73.1,0.218,0.505,13.3,22.9,0.175,0.496,13.6,69.1,0.237
0,0.472,13,29.1,0.197,0.515,13.9,70.5,0.199,0.516,15.3,27.8,0.269,0.465,13,72.1,0.207
0,0.499,13.3,25.8,0.194,0.491,13.1,71.7,0.2,0.481,13,30.2,0.227,0.493,13.8,73.8,0.245
1,0.472,14.2,27.3,0.184,0.492,14.2,70.9,0.229,0.463,14.3,28.9,0.22,0.508,13.1,72.2,0.202
1,0.49,13.2,32.6,0.184,0.45,12.8,74.3,0.175,0.474,13.1,29.2,0.251,0.476,14.1,72.3,0.222
1,0.48,10.9,24.4,0.161,0.46,13.5,75.2,0.192,0.481,12.9,27.7,0.194,0.489,14.6,70.9,0.217
0,0.502,12.7,29.5,0.195,0.492,14.2,73.2,0.245,0.492,14.9,26.6,0.227,0.485,15.9,73.7,0.224
1,0.516,14.1,27.7,0.239,0.508,14.3,74.3,0.185,0.516,15.3,27.8,0.269,0.465,13,72.1,0.207
0,0.439,13.9,23.6,0.206,0.512,12.8,70.9,0.206,0.506,14.5,26.5,0.193,0.488,12.9,75.5,0.19
1,0.528,12.8,25.1,0.195,0.489,12.9,76,0.168,0.499,13.3,25.8,0.194,0.491,13.1,71.7,0.2
0,0.489,13.4,23.4,0.19,0.479,13.9,74.8,0.203,0.5,13.4,23.9,0.192,0.48,14.4,74.4,0.186
0,0.481,12.9,27.7,0.194,0.489,14.6,70.9,0.217,0.496,14.7,19.7,0.2,0.452,14.9,72.4,0.216
1,0.492,14.9,26.6,0.227,0.485,15.9,73.7,0.224,0.439,13.9,23.6,0.206,0.512,12.8,70.9,0.206
0,0.463,14.3,28.9,0.22,0.508,13.1,72.2,0.202,0.49,13.2,32.6,0.184,0.45,12.8,74.3,0.175
0,0.48,10.9,24.4,0.161,0.46,13.5,75.2,0.192,0.468,15,28.1,0.21,0.5,14.2,72.8,0.226
1,0.528,12.8,25.1,0.195,0.489,12.9,76,0.168,0.505,13.3,22.9,0.175,0.496,13.6,69.1,0.237
0,0.476,15.2,27.5,0.207,0.485,13.5,73.1,0.218,0.492,13.5,27.5,0.184,0.49,13.8,73.4,0.21
0,0.506,14.5,26.5,0.193,0.488,12.9,75.5,0.19,0.473,13.6,29.8,0.211,0.485,16.3,72.7,0.227
1,0.516,14.1,27.7,0.239,0.508,14.3,74.3,0.185,0.477,14,27.5,0.236,0.491,12.2,73,0.187
0,0.491,14.2,29.1,0.226,0.476,10.7,74.8,0.158,0.472,13,29.1,0.197,0.515,13.9,70.5,0.199
0,0.473,14.3,27.8,0.209,0.513,13.7,70.7,0.209,0.475,14.8,25.9,0.211,0.475,12.8,75.4,0.26
0,0.488,13.4,26.3,0.209,0.504,14.1,72.8,0.199,0.481,13,30.2,0.227,0.493,13.8,73.8,0.245
0,0.505,14.5,26.6,0.238,0.479,15.8,73.9,0.2,0.472,14.2,27.3,0.184,0.492,14.2,70.9,0.229
0,0.475,14.2,24.6,0.191,0.483,13.7,74.6,0.206,0.473,13,28.1,0.2,0.523,14.4,72.6,0.225
1,0.506,13,21.8,0.192,0.492,13.3,73.1,0.227,0.512,13.9,27,0.239,0.496,11.9,74.3,0.163
0,0.503,14.1,20.1,0.204,0.482,14.2,73.3,0.216,0.552,13.7,22.2,0.224,0.487,14.8,73,0.2
0,0.491,13.4,26.6,0.208,0.517,13.6,71,0.227,0.47,13.6,29.4,0.201,0.477,13.2,73.6,0.206
1,0.525,14.9,26.4,0.232,0.502,13.5,75.2,0.196,0.487,14.3,28.3,0.197,0.505,13.1,73,0.209
0,0.472,13.3,31,0.202,0.475,15.2,74.3,0.209,0.526,13.9,28.8,0.203,0.492,15.4,73.5,0.229
1,0.531,14,20.5,0.204,0.48,13.7,74.9,0.179,0.489,14,29.2,0.193,0.52,13.1,74.4,0.208
0,0.515,13.6,31.4,0.216,0.493,14.3,71.8,0.193,0.481,12.5,24.9,0.146,0.495,13.7,73.4,0.2
1,0.506,14,25.4,0.201,0.486,12.4,75.5,0.211,0.477,14.3,27,0.174,0.512,14.2,71.9,0.208
0,0.512,13.9,27,0.239,0.496,11.9,74.3,0.163,0.498,13.9,25.3,0.194,0.512,12.5,73.3,0.189
1,0.479,14.3,30.3,0.219,0.453,12.9,74.6,0.197,0.488,13,25.5,0.216,0.5,13.6,73.4,0.247
0,0.506,13,21.8,0.192,0.492,13.3,73.1,0.227,0.492,13.8,28.8,0.214,0.501,14,73.2,0.226
0,0.527,14.4,26.7,0.28,0.469,13.5,73.4,0.197,0.531,14,20.5,0.204,0.48,13.7,74.9,0.179
1,0.525,14.9,26.4,0.232,0.502,13.5,75.2,0.196,0.517,14.2,22.2,0.174,0.496,14.2,73.6,0.181
1,0.476,12.7,27.9,0.174,0.492,14.4,71.3,0.201,0.503,14.1,20.1,0.204,0.482,14.2,73.3,0.216
0,0.479,14.3,30.3,0.219,0.453,12.9,74.6,0.197,0.46,13.2,25.7,0.233,0.524,13.2,71.1,0.197
1,0.47,13.6,29.4,0.201,0.477,13.2,73.6,0.206,0.473,13,28.1,0.2,0.523,14.4,72.6,0.225
1,0.472,13.3,31,0.202,0.475,15.2,74.3,0.209,0.506,14,25.4,0.201,0.486,12.4,75.5,0.211
1,0.526,13.9,28.8,0.203,0.492,15.4,73.5,0.229,0.512,13.9,27,0.239,0.496,11.9,74.3,0.163
0,0.491,13.4,26.6,0.208,0.517,13.6,71,0.227,0.473,13.8,27.4,0.226,0.511,15,74,0.187
0,0.492,13.8,28.8,0.214,0.501,14,73.2,0.226,0.489,14,29.2,0.193,0.52,13.1,74.4,0.208
0,0.552,13.7,22.2,0.224,0.487,14.8,73,0.2,0.515,11.7,25.6,0.196,0.508,14.8,74.7,0.216
0,0.498,13.9,25.3,0.194,0.512,12.5,73.3,0.189,0.527,14.4,26.7,0.28,0.469,13.5,73.4,0.197
0,0.515,13.6,31.4,0.216,0.493,14.3,71.8,0.193,0.485,13.7,25.4,0.149,0.508,11.8,74.6,0.195
0,0.487,14.3,28.3,0.197,0.505,13.1,73,0.209,0.477,14.3,27,0.174,0.512,14.2,71.9,0.208
0,0.488,13,25.5,0.216,0.5,13.6,73.4,0.247,0.498,14,30.9,0.219,0.503,13.1,73.7,0.174
1,0.489,14,29.2,0.193,0.52,13.1,74.4,0.208,0.47,13.6,29.4,0.201,0.477,13.2,73.6,0.206
0,0.46,13.2,25.7,0.233,0.524,13.2,71.1,0.197,0.506,13,21.8,0.192,0.492,13.3,73.1,0.227
1,0.498,13.9,25.3,0.194,0.512,12.5,73.3,0.189,0.525,14.9,26.4,0.232,0.502,13.5,75.2,0.196
0,0.491,13.4,26.6,0.208,0.517,13.6,71,0.227,0.479,14.3,30.3,0.219,0.453,12.9,74.6,0.197
1,0.506,14,25.4,0.201,0.486,12.4,75.5,0.211,0.526,13.9,28.8,0.203,0.492,15.4,73.5,0.229
0,0.515,13.6,31.4,0.216,0.493,14.3,71.8,0.193,0.552,13.7,22.2,0.224,0.487,14.8,73,0.2
0,0.473,13,28.1,0.2,0.523,14.4,72.6,0.225,0.476,12.7,27.9,0.174,0.492,14.4,71.3,0.201
0,0.492,13.8,28.8,0.214,0.501,14,73.2,0.226,0.531,14,20.5,0.204,0.48,13.7,74.9,0.179
1,0.503,14.1,20.1,0.204,0.482,14.2,73.3,0.216,0.475,14.2,24.6,0.191,0.483,13.7,74.6,0.206
0,0.487,14.3,28.3,0.197,0.505,13.1,73,0.209,0.512,13.9,27,0.239,0.496,11.9,74.3,0.163
0,0.481,12.5,24.9,0.146,0.495,13.7,73.4,0.2,0.515,11.7,25.6,0.196,0.508,14.8,74.7,0.216
1,0.517,14.2,22.2,0.174,0.496,14.2,73.6,0.181,0.527,14.4,26.7,0.28,0.469,13.5,73.4,0.197
0,0.477,14.3,27,0.174,0.512,14.2,71.9,0.208,0.485,13.7,25.4,0.149,0.508,11.8,74.6,0.195
0,0.473,13.8,27.4,0.226,0.511,15,74,0.187,0.488,13,25.5,0.216,0.5,13.6,73.4,0.247
1,0.473,13.8,27.4,0.226,0.511,15,74,0.187,0.498,14,30.9,0.219,0.503,13.1,73.7,0.174
0,0.498,13.9,25.3,0.194,0.512,12.5,73.3,0.189,0.506,13,21.8,0.192,0.492,13.3,73.1,0.227
1,0.473,13,28.1,0.2,0.523,14.4,72.6,0.225,0.526,13.9,28.8,0.203,0.492,15.4,73.5,0.229
0,0.492,13.8,28.8,0.214,0.501,14,73.2,0.226,0.472,13.3,31,0.202,0.475,15.2,74.3,0.209
0,0.477,14.3,27,0.174,0.512,14.2,71.9,0.208,0.552,13.7,22.2,0.224,0.487,14.8,73,0.2
1,0.515,11.7,25.6,0.196,0.508,14.8,74.7,0.216,0.481,12.5,24.9,0.146,0.495,13.7,73.4,0.2
0,0.506,14,25.4,0.201,0.486,12.4,75.5,0.211,0.491,13.4,26.6,0.208,0.517,13.6,71,0.227
0,0.479,14.3,30.3,0.219,0.453,12.9,74.6,0.197,0.531,14,20.5,0.204,0.48,13.7,74.9,0.179
0,0.485,13.7,25.4,0.149,0.508,11.8,74.6,0.195,0.47,13.6,29.4,0.201,0.477,13.2,73.6,0.206
0,0.487,14.3,28.3,0.197,0.505,13.1,73,0.209,0.515,13.6,31.4,0.216,0.493,14.3,71.8,0.193
0,0.488,13,25.5,0.216,0.5,13.6,73.4,0.247,0.527,14.4,26.7,0.28,0.469,13.5,73.4,0.197
0,0.479,14.3,30.3,0.219,0.453,12.9,74.6,0.197,0.517,14.2,22.2,0.174,0.496,14.2,73.6,0.181
0,0.475,14.2,24.6,0.191,0.483,13.7,74.6,0.206,0.503,14.1,20.1,0.204,0.482,14.2,73.3,0.216
1,0.477,14.3,27,0.174,0.512,14.2,71.9,0.208,0.46,13.2,25.7,0.233,0.524,13.2,71.1,0.197
0,0.488,13,25.5,0.216,0.5,13.6,73.4,0.247,0.506,13,21.8,0.192,0.492,13.3,73.1,0.227
0,0.473,13,28.1,0.2,0.523,14.4,72.6,0.225,0.506,14,25.4,0.201,0.486,12.4,75.5,0.211
1,0.515,13.6,31.4,0.216,0.493,14.3,71.8,0.193,0.525,14.9,26.4,0.232,0.502,13.5,75.2,0.196
0,0.531,14,20.5,0.204,0.48,13.7,74.9,0.179,0.526,13.9,28.8,0.203,0.492,15.4,73.5,0.229
0,0.498,14,30.9,0.219,0.503,13.1,73.7,0.174,0.552,13.7,22.2,0.224,0.487,14.8,73,0.2
1,0.472,13.3,31,0.202,0.475,15.2,74.3,0.209,0.476,12.7,27.9,0.174,0.492,14.4,71.3,0.201
0,0.485,13.7,25.4,0.149,0.508,11.8,74.6,0.195,0.473,13.8,27.4,0.226,0.511,15,74,0.187
1,0.481,12.5,24.9,0.146,0.495,13.7,73.4,0.2,0.489,14,29.2,0.193,0.52,13.1,74.4,0.208
0,0.487,14.3,28.3,0.197,0.505,13.1,73,0.209,0.491,13.4,26.6,0.208,0.517,13.6,71,0.227
0,0.512,13.9,27,0.239,0.496,11.9,74.3,0.163,0.492,13.8,28.8,0.214,0.501,14,73.2,0.226
1,0.527,14.4,26.7,0.28,0.469,13.5,73.4,0.197,0.47,13.6,29.4,0.201,0.477,13.2,73.6,0.206
1,0.526,13.9,28.8,0.203,0.492,15.4,73.5,0.229,0.498,13.9,25.3,0.194,0.512,12.5,73.3,0.189
1,0.552,13.7,22.2,0.224,0.487,14.8,73,0.2,0.517,14.2,22.2,0.174,0.496,14.2,73.6,0.181
1,0.481,12.5,24.9,0.146,0.495,13.7,73.4,0.2,0.503,14.1,20.1,0.204,0.482,14.2,73.3,0.216
0,0.492,13.8,28.8,0.214,0.501,14,73.2,0.226,0.515,13.6,31.4,0.216,0.493,14.3,71.8,0.193
0,0.506,14,25.4,0.201,0.486,12.4,75.5,0.211,0.512,13.9,27,0.239,0.496,11.9,74.3,0.163
0,0.525,14.9,26.4,0.232,0.502,13.5,75.2,0.196,0.472,13.3,31,0.202,0.475,15.2,74.3,0.209
0,0.479,14.3,30.3,0.219,0.453,12.9,74.6,0.197,0.473,13.8,27.4,0.226,0.511,15,74,0.187
0,0.46,13.2,25.7,0.233,0.524,13.2,71.1,0.197,0.489,14,29.2,0.193,0.52,13.1,74.4,0.208
0,0.506,13,21.8,0.192,0.492,13.3,73.1,0.227,0.515,11.7,25.6,0.196,0.508,14.8,74.7,0.216
0,0.487,14.3,28.3,0.197,0.505,13.1,73,0.209,0.527,14.4,26.7,0.28,0.469,13.5,73.4,0.197
1,0.498,14,30.9,0.219,0.503,13.1,73.7,0.174,0.485,13.7,25.4,0.149,0.508,11.8,74.6,0.195
0,0.473,13,28.1,0.2,0.523,14.4,72.6,0.225,0.477,14.3,27,0.174,0.512,14.2,71.9,0.208
1,0.531,14,20.5,0.204,0.48,13.7,74.9,0.179,0.491,13.4,26.6,0.208,0.517,13.6,71,0.227
1,0.476,12.7,27.9,0.174,0.492,14.4,71.3,0.201,0.475,14.2,24.6,0.191,0.483,13.7,74.6,0.206
0,0.506,13,21.8,0.192,0.492,13.3,73.1,0.227,0.46,13.2,25.7,0.233,0.524,13.2,71.1,0.197
0,0.473,13.8,27.4,0.226,0.511,15,74,0.187,0.47,13.6,29.4,0.201,0.477,13.2,73.6,0.206
1,0.515,13.6,31.4,0.216,0.493,14.3,71.8,0.193,0.506,14,25.4,0.201,0.486,12.4,75.5,0.211
0,0.487,14.3,28.3,0.197,0.505,13.1,73,0.209,0.525,14.9,26.4,0.232,0.502,13.5,75.2,0.196
0,0.475,14.2,24.6,0.191,0.483,13.7,74.6,0.206,0.479,14.3,30.3,0.219,0.453,12.9,74.6,0.197
1,0.503,14.1,20.1,0.204,0.482,14.2,73.3,0.216,0.476,12.7,27.9,0.174,0.492,14.4,71.3,0.201
1,0.531,14,20.5,0.204,0.48,13.7,74.9,0.179,0.498,13.9,25.3,0.194,0.512,12.5,73.3,0.189
1,0.481,12.5,24.9,0.146,0.495,13.7,73.4,0.2,0.488,13,25.5,0.216,0.5,13.6,73.4,0.247
0,0.477,14.3,27,0.174,0.512,14.2,71.9,0.208,0.492,13.8,28.8,0.214,0.501,14,73.2,0.226
0,0.485,13.7,25.4,0.149,0.508,11.8,74.6,0.195,0.498,14,30.9,0.219,0.503,13.1,73.7,0.174
0,0.517,14.2,22.2,0.174,0.496,14.2,73.6,0.181,0.526,13.9,28.8,0.203,0.492,15.4,73.5,0.229
0,0.491,13.4,26.6,0.208,0.517,13.6,71,0.227,0.512,13.9,27,0.239,0.496,11.9,74.3,0.163
0,0.552,13.7,22.2,0.224,0.487,14.8,73,0.2,0.472,13.3,31,0.202,0.475,15.2,74.3,0.209
0,0.473,13,28.1,0.2,0.523,14.4,72.6,0.225,0.527,14.4,26.7,0.28,0.469,13.5,73.4,0.197
1,0.503,14.1,20.1,0.204,0.482,14.2,73.3,0.216,0.47,13.6,29.4,0.201,0.477,13.2,73.6,0.206
1,0.473,13.8,27.4,0.226,0.511,15,74,0.187,0.506,13,21.8,0.192,0.492,13.3,73.1,0.227
1,0.527,14.4,26.7,0.28,0.469,13.5,73.4,0.197,0.487,14.3,28.3,0.197,0.505,13.1,73,0.209
1,0.552,13.7,22.2,0.224,0.487,14.8,73,0.2,0.525,14.9,26.4,0.232,0.502,13.5,75.2,0.196
1,0.476,12.7,27.9,0.174,0.492,14.4,71.3,0.201,0.481,12.5,24.9,0.146,0.495,13.7,73.4,0.2
0,0.515,13.6,31.4,0.216,0.493,14.3,71.8,0.193,0.477,14.3,27,0.174,0.512,14.2,71.9,0.208
1,0.517,14.2,22.2,0.174,0.496,14.2,73.6,0.181,0.498,13.9,25.3,0.194,0.512,12.5,73.3,0.189
1,0.492,13.8,28.8,0.214,0.501,14,73.2,0.226,0.488,13,25.5,0.216,0.5,13.6,73.4,0.247
0,0.473,13,28.1,0.2,0.523,14.4,72.6,0.225,0.498,14,30.9,0.219,0.503,13.1,73.7,0.174
0,0.475,14.2,24.6,0.191,0.483,13.7,74.6,0.206,0.46,13.2,25.7,0.233,0.524,13.2,71.1,0.197
1,0.488,13,25.5,0.216,0.5,13.6,73.4,0.247,0.479,14.3,30.3,0.219,0.453,12.9,74.6,0.197
1,0.531,14,20.5,0.204,0.48,13.7,74.9,0.179,0.512,13.9,27,0.239,0.496,11.9,74.3,0.163
1,0.515,11.7,25.6,0.196,0.508,14.8,74.7,0.216,0.485,13.7,25.4,0.149,0.508,11.8,74.6,0.195
1,0.498,13.9,25.3,0.194,0.512,12.5,73.3,0.189,0.491,13.4,26.6,0.208,0.517,13.6,71,0.227
0,0.492,13.8,28.8,0.214,0.501,14,73.2,0.226,0.503,14.1,20.1,0.204,0.482,14.2,73.3,0.216
0,0.475,14.2,24.6,0.191,0.483,13.7,74.6,0.206,0.506,13,21.8,0.192,0.492,13.3,73.1,0.227
0,0.517,14.2,22.2,0.174,0.496,14.2,73.6,0.181,0.506,14,25.4,0.201,0.486,12.4,75.5,0.211
0,0.489,14,29.2,0.193,0.52,13.1,74.4,0.208,0.525,14.9,26.4,0.232,0.502,13.5,75.2,0.196
0,0.552,13.7,22.2,0.224,0.487,14.8,73,0.2,0.526,13.9,28.8,0.203,0.492,15.4,73.5,0.229
0,0.479,14.3,30.3,0.219,0.453,12.9,74.6,0.197,0.476,12.7,27.9,0.174,0.492,14.4,71.3,0.201
1,0.46,13.2,25.7,0.233,0.524,13.2,71.1,0.197,0.473,13.8,27.4,0.226,0.511,15,74,0.187
1,0.472,13.3,31,0.202,0.475,15.2,74.3,0.209,0.527,14.4,26.7,0.28,0.469,13.5,73.4,0.197
1,0.487,14.3,28.3,0.197,0.505,13.1,73,0.209,0.481,12.5,24.9,0.146,0.495,13.7,73.4,0.2
1,0.47,13.6,29.4,0.201,0.477,13.2,73.6,0.206,0.477,14.3,27,0.174,0.512,14.2,71.9,0.208
0,0.503,14.1,20.1,0.204,0.482,14.2,73.3,0.216,0.498,14,30.9,0.219,0.503,13.1,73.7,0.174
1,0.552,13.7,22.2,0.224,0.487,14.8,73,0.2,0.515,13.6,31.4,0.216,0.493,14.3,71.8,0.193
1,0.515,11.7,25.6,0.196,0.508,14.8,74.7,0.216,0.531,14,20.5,0.204,0.48,13.7,74.9,0.179
1,0.485,13.7,25.4,0.149,0.508,11.8,74.6,0.195,0.487,14.3,28.3,0.197,0.505,13.1,73,0.209
0,0.506,13,21.8,0.192,0.492,13.3,73.1,0.227,0.479,14.3,30.3,0.219,0.453,12.9,74.6,0.197
0,0.477,14.3,27,0.174,0.512,14.2,71.9,0.208,0.512,13.9,27,0.239,0.496,11.9,74.3,0.163
0,0.515,11.7,25.6,0.196,0.508,14.8,74.7,0.216,0.472,13.3,31,0.202,0.475,15.2,74.3,0.209
1,0.506,14,25.4,0.201,0.486,12.4,75.5,0.211,0.473,13.8,27.4,0.226,0.511,15,74,0.187
1,0.527,14.4,26.7,0.28,0.469,13.5,73.4,0.197,0.489,14,29.2,0.193,0.52,13.1,74.4,0.208
0,0.492,13.8,28.8,0.214,0.501,14,73.2,0.226,0.481,12.5,24.9,0.146,0.495,13.7,73.4,0.2
0,0.525,14.9,26.4,0.232,0.502,13.5,75.2,0.196,0.498,13.9,25.3,0.194,0.512,12.5,73.3,0.189
1,0.517,14.2,22.2,0.174,0.496,14.2,73.6,0.181,0.491,13.4,26.6,0.208,0.517,13.6,71,0.227
0,0.488,13,25.5,0.216,0.5,13.6,73.4,0.247,0.503,14.1,20.1,0.204,0.482,14.2,73.3,0.216
1,0.472,13.3,31,0.202,0.475,15.2,74.3,0.209,0.46,13.2,25.7,0.233,0.524,13.2,71.1,0.197
1,0.506,13,21.8,0.192,0.492,13.3,73.1,0.227,0.473,13,28.1,0.2,0.523,14.4,72.6,0.225
0,0.47,13.6,29.4,0.201,0.477,13.2,73.6,0.206,0.526,13.9,28.8,0.203,0.492,15.4,73.5,0.229
0,0.489,14,29.2,0.193,0.52,13.1,74.4,0.208,0.476,12.7,27.9,0.174,0.492,14.4,71.3,0.201
1,0.552,13.7,22.2,0.224,0.487,14.8,73,0.2,0.477,14.3,27,0.174,0.512,14.2,71.9,0.208
0,0.515,13.6,31.4,0.216,0.493,14.3,71.8,0.193,0.531,14,20.5,0.204,0.48,13.7,74.9,0.179
1,0.492,13.8,28.8,0.214,0.501,14,73.2,0.226,0.475,14.2,24.6,0.191,0.483,13.7,74.6,0.206
0,0.503,14.1,20.1,0.204,0.482,14.2,73.3,0.216,0.487,14.3,28.3,0.197,0.505,13.1,73,0.209
0,0.525,14.9,26.4,0.232,0.502,13.5,75.2,0.196,0.512,13.9,27,0.239,0.496,11.9,74.3,0.163
0,0.479,14.3,30.3,0.219,0.453,12.9,74.6,0.197,0.515,11.7,25.6,0.196,0.508,14.8,74.7,0.216
0,0.506,14,25.4,0.201,0.486,12.4,75.5,0.211,0.527,14.4,26.7,0.28,0.469,13.5,73.4,0.197
0,0.473,13,28.1,0.2,0.523,14.4,72.6,0.225,0.481,12.5,24.9,0.146,0.495,13.7,73.4,0.2
0,0.47,13.6,29.4,0.201,0.477,13.2,73.6,0.206,0.498,13.9,25.3,0.194,0.512,12.5,73.3,0.189
1,0.498,14,30.9,0.219,0.503,13.1,73.7,0.174,0.491,13.4,26.6,0.208,0.517,13.6,71,0.227
0,0.485,13.7,25.4,0.149,0.508,11.8,74.6,0.195,0.488,13,25.5,0.216,0.5,13.6,73.4,0.247
0,0.485,13.7,25.4,0.149,0.508,11.8,74.6,0.195,0.517,14.2,22.2,0.174,0.496,14.2,73.6,0.181
